acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.968,['Yiruma'],0.287,2.18E+05,3.638,2.92E-01,0,3xr8COed4nPPn6XWZ0iCGr,9.78E-01,9,0.09,-19.285,1,River Flows in You,62,12/9/2011,0.054,145.703,3.46E-01,2011
0.972,['C418'],0.206,2.55E+05,4.242,2.62E-02,0,2Au50d6aZrsYrbxQzDjjYW,4.66E-01,0,0.076,-22.08,1,Danny,55,3/4/2011,0.038,78.79,9.89E-02,2011
0.989,['The Piano Guys'],0.23,2.76E+05,4.6,2.17E-01,0,4eYaDRhiL5iesFp2EuoODr,8.92E-01,10,0.084,-13.464,1,A Thousand Years,54,2012,0.039,157.084,1.56E-01,2012
0.987,['Justin Bieber'],0.546,2.00E+05,3.33,1.55E-01,0,30Co9eN7JHPf1i2wEyVSMJ,6.02E-05,0,0.18,-14.378,1,Nothing Like Us - Bonus Track,65,1/1/2013,0.043,72.331,5.12E-01,2013
0.99,['Deep Inside'],0.143,1.20E+05,1.994,1.55E-03,0,2SZJl7ZigkaEGhLA270KtT,9.21E-01,0,0.1,-34.708,1,A Glowing Heart,61,3/4/2014,0.043,139.516,3.93E-02,2014
0.978,['Oh Wonder'],0.59,2.14E+05,3.57,2.42E-01,0,6Vigp41BietH0WoFZ52JI5,1.24E-04,10,0.091,-11.724,0,All We Do,65,9/4/2015,0.052,126.721,3.66E-01,2015
0.963,['RY X'],0.393,1.74E+05,2.903,6.68E-02,0,7BSMSvK0WxrDeI98bswYa8,1.05E-01,7,0.107,-20.755,1,Berlin,60,5/6/2016,0.04,136.938,3.84E-02,2016
0.995,['Ana Olgica'],0.361,1.45E+05,2.408,1.65E-02,0,6uWjjaiquXsjuQuks2mZME,9.67E-01,0,0.083,-27.874,1,Sugarcane,68,12/14/2016,0.061,114.346,4.52E-01,2016
0.994,['Cellophane Roses'],0.522,1.10E+05,1.826,2.51E-03,0,2dv7Jf570NkaWlW7NcsYTa,9.60E-01,9,0.089,-23.464,1,Friendship Before Love,65,12/4/2016,0.112,72.002,7.32E-01,2016
0.956,['Banes World'],0.599,1.64E+05,2.734,1.86E-01,0,4yp90BbE4dxPXfGGSpbFwT,6.65E-03,8,0.119,-16.231,0,Drowsy,61,6/4/2016,0.032,127.093,4.15E-01,2016
0.959,['Khalid'],0.472,1.71E+05,2.845,2.65E-01,0,67kXYrMTQbS7MVbXyGyxHm,4.99E-04,6,0.1,-10.059,0,Angels,65,4/27/2017,0.036,111.558,2.04E-01,2017
0.993,['Arlette Leduc'],0.208,1.60E+05,2.663,8.77E-03,0,7arWoSrPeW1uiCGbCu0Igm,8.50E-01,2,0.095,-33.476,1,Euphrosyne,72,9/6/2019,0.042,120.945,3.96E-02,2019
0.988,['Granular'],0,1.59E+05,2.649,3.33E-01,0,3GMhHXO3cGrqMde11pQ3sL,7.07E-01,5,0.111,-27.745,1,Brown Noise Hall Verb,69,7/7/2019,0,0,0.00E+00,2019
0.99,['Irizarry Barraza'],0.176,2.12E+05,3.533,3.27E-02,0,54IZYicWqjVsicv07CaP3m,9.05E-01,7,0.109,-31.7,1,Nechama,70,11/29/2019,0.056,69.567,5.45E-02,2019
0.954,['Kacey Musgraves'],0.438,1.84E+05,3.062,1.90E-01,0,5EeQQ8BVJTRkp1AIKJILGY,7.12E-05,5,0.117,-13.573,1,All Is Found - Kacey Musgraves Version,69,11/15/2019,0.029,153.02,1.06E-01,2019
0.953,['Frank Ocean'],0.444,2.31E+05,3.851,1.52E-01,0,62ljuuXo0zrcrtJnnOhfxT,8.85E-05,8,0.097,-12.87,0,Dear April (Side A - Acoustic),71,4/3/2020,0.047,115.95,2.27E-01,2020
0.991,['Fred Mollin'],0.42,1.84E+05,3.065,4.14E-02,0,3mu3BtXvnCftPTuhd81POx,8.69E-01,3,0.097,-20.652,1,Good Night My Love (Pleasant Dreams),45,8/8/2000,0.033,63.266,7.30E-02,2000
0.952,['Broadcast'],0.212,1.92E+05,3.2,2.16E-01,0,3ZB8WOTt7p9cSia9iG0TMz,8.04E-01,0,0.107,-18.373,1,Echo's Answer,47,3/20/2000,0.043,80.37,7.74E-02,2000
0.978,['Fred Mollin'],0.381,1.85E+05,3.078,8.14E-02,0,6CMnIEdPUWPf21q3uyKeJ8,8.53E-01,5,0.109,-19.39,1,I Will,44,8/8/2000,0.034,139.84,1.01E-01,2000
0.972,['Fred Mollin'],0.283,1.59E+05,2.644,6.60E-02,0,5lxF5viTocy0kxYLoD3gDP,8.77E-01,9,0.06,-20.024,1,Brahms' Lullaby,45,8/8/2000,0.038,144.089,9.90E-02,2000
0.994,['David Bauer'],0.514,1.45E+05,2.409,3.49E-02,0,7jZ8JuODxdSJcpex05ilZw,9.26E-01,2,0.102,-20.247,1,As the Deer,49,2000,0.046,113.978,2.26E-01,2000
0.991,['Yiruma'],0.381,1.98E+05,3.293,1.58E-01,0,0kZ3k5D5kAIZUVYxmExVBb,9.37E-01,0,0.127,-24.813,0,When The Love Falls,52,11/27/2001,0.057,144.742,3.55E-01,2001
0.992,['Philip Glass'],0.235,2.96E+05,4.926,1.66E-01,0,5bi8ryL6gy6a1BRXOf43y9,8.70E-01,5,0.101,-19.632,1,Etude No. 2,52,5/1/2001,0.035,101.182,3.56E-02,2001
0.992,"['Olle Adolphson', 'Mats Bergström']",0.53,2.28E+05,3.805,6.71E-02,0,34y7W6WQtgHLWBskWFXIbg,9.47E-01,2,0.107,-20.647,0,Habanera,52,1/1/2001,0.046,57.225,1.44E-01,2001
0.995,['Nobuo Uematsu'],0.374,1.85E+05,3.081,7.93E-02,0,5NP9bhvIp2XGY3Xl0ICAub,9.36E-01,7,0.079,-21.909,1,Zanarkand,50,8/1/2001,0.114,182.961,4.41E-01,2001
0.996,"['Erik Satie', 'Jean-Yves Thibaudet']",0.59,2.20E+05,3.663,3.99E-03,0,7kTVe6XhIveidvkt8nb7jK,9.46E-01,7,0.068,-36.497,1,3 Gymnopédies: No.1 Lent et douloureux,52,1/1/2002,0.242,74.381,1.82E-01,2002
0.962,['Dizzy Gillespie'],0.575,1.70E+05,2.825,8.22E-02,0,1U2EKwG7CRQIWtvFPr2YE6,5.80E-01,8,0.11,-17.658,1,All The Things You Are,47,5/21/2002,0.045,127.369,4.84E-01,2002
0.984,['John Adams'],0.525,4.30E+05,7.166,1.44E-01,0,4A1VmZQ2rdCS07En1TLDNb,8.90E-01,8,0.186,-22.617,1,Hallelujah Junction: 1st Movement,52,5/4/2004,0.035,115.509,3.21E-01,2004
0.993,['Coyote Oldman'],0.208,2.37E+05,3.942,1.17E-01,0,54L9E8shNdCTNfyTX5qoFz,7.92E-01,11,0.097,-19.071,1,Soaring,50,8/1/2004,0.045,185.204,2.56E-01,2004
0.954,['Patience & Prudence'],0.68,1.15E+05,1.92,3.20E-01,0,77MHOLfTVDlhcX0yDr23Uu,0.00E+00,10,0.095,-7.544,0,Tonight You Belong To Me,52,3/9/2004,0.029,108.07,7.69E-01,2004
0.986,['Jean-Yves Thibaudet'],0.15,2.87E+05,4.79,1.70E-02,0,3ggc70INCVlv5e2481tX85,8.42E-01,3,0.066,-24.737,1,"End Credits - From ""Pride & Prejudice"" Soundtrack",47,1/1/2005,0.041,66.692,3.42E-02,2005
0.99,['Danny Elfman'],0.475,1.13E+05,1.888,9.31E-02,0,2CPnPnfbCMESaNpBQbeA0X,9.51E-01,2,0.09,-20.771,0,The Piano Duet,54,9/20/2005,0.053,134.217,1.88E-01,2005
0.994,['Clint Mansell'],0.483,3.02E+05,5.029,1.76E-02,0,2pr6us08iPNzIex5q6fMvI,9.28E-01,7,0.091,-25.501,0,Together We Will Live Forever,55,11/10/2006,0.052,76.384,2.00E-01,2006
0.996,"['Philip Glass', 'Bruce Brubaker']",0.179,3.53E+05,5.886,2.60E-02,0,1QmhkjuUlosROqKk59sBSK,8.90E-01,0,0.084,-30.937,0,Opening,56,7/16/2007,0.038,77.116,6.80E-02,2007
0.978,['Fabrizio Paterlini'],0.302,2.05E+05,3.408,4.05E-01,0,3BfKUxdpnG24qXFYX2e5XU,9.27E-01,4,0.124,-16.077,0,Soffia la notte,57,1/1/2007,0.039,110.259,2.13E-01,2007
0.985,['Adele'],0.562,1.90E+05,3.171,1.10E-01,0,1DHV4JhMnCkbLuf6Psg93N,5.14E-03,5,0.089,-13.464,1,First Love,50,1/28/2008,0.036,162.548,3.58E-01,2008
0.996,"['Erik Satie', 'Alexandre Tharaud']",0.424,2.14E+05,3.569,7.98E-03,0,4820SC1xnUaabzzYQTDkP2,9.25E-01,5,0.098,-28.345,0,Gnossienne: No. 1,60,1/20/2009,0.05,124.166,7.94E-02,2009
0.991,['Ashana'],0.132,5.76E+05,9.601,6.27E-02,0,5VXK8WJsqtq6B7kdsB4zIQ,5.56E-01,4,0.096,-18.378,1,Soulmerge,55,1/1/2009,0.042,62.786,3.61E-02,2009
0.981,['Michael Giacchino'],0.549,9.04E+04,1.506,2.01E-02,0,33riuTg9aVoiRhHTqm2Qq8,7.23E-01,0,0.075,-27.317,1,The Ellie Badge,54,1/1/2009,0.052,80.17,1.93E-01,2009
0.96,['Clem Leek'],0.207,3.00E+05,4.995,3.87E-01,0,4JCQ2ZHe3vACPQo0ABVfEH,9.70E-01,4,0.751,-22.162,1,At the Mercy of the Waves,58,8/30/2010,0.083,136.692,5.42E-02,2010
0.987,"['Erik Satie', 'Cristina Ariagno']",0.44,7.73E+04,1.288,2.17E-03,0,0L5WGmfuDp4JgbOnv3eqOg,9.58E-01,9,0.073,-44.761,0,Enfantillages pittoresques: II. Berceuse,54,2010,0.053,126.92,4.73E-01,2010
0.982,"['Endres Quartet', 'Jost Michaels']",0.095,4.21E+05,7.018,4.45E-02,0,2OdM7OEeVMcklHMiS47eba,8.80E-01,2,0.106,-23.086,1,"Quintet in A Major for Clarinet and Strings, K. 581: II. Larghetto",55,12/28/2010,0.048,74.48,4.81E-02,2010
0.991,"['Frédéric Chopin', 'Benjamin Grosvenor']",0.334,2.42E+05,4.033,7.32E-03,0,64LTn5fTsPR0QLy7bVYl9w,9.52E-01,4,0.097,-30.908,0,"Nocturne No. 19 in E Minor, Op. 72, No. 1",59,1/1/2011,0.035,60.171,9.64E-02,2011
0.974,['C418'],0.465,1.11E+05,1.857,1.12E-01,0,6PR3ZUCnxtQTEu30qgZLwT,9.39E-01,5,0.093,-17.378,1,Door,55,3/4/2011,0.039,65.272,7.89E-02,2011
0.988,['C418'],0.311,1.02E+05,1.702,2.24E-02,0,4B3RbRUP0fl2KxaBWVUfo9,9.27E-01,1,0.091,-30.543,1,Beginning,54,3/4/2011,0.035,79.128,3.79E-02,2011
0.964,['The Lumineers'],0.414,2.61E+05,4.357,1.87E-01,0,1tTxt6RtTqvuSEe4gFhWO2,1.83E-02,7,0.109,-13.253,1,Charlie Boy,51,4/3/2012,0.033,127.323,2.76E-01,2012
0.951,['The Weeknd'],0.214,2.40E+05,4.001,1.56E-01,0,5dikapPlQPrsT3xUsUjj0N,7.97E-03,6,0.101,-17.515,0,Echoes Of Silence,56,1/1/2012,0.044,75.654,1.32E-01,2012
0.985,['Jeremy Soule'],0.144,1.23E+05,2.054,4.62E-02,0,5fHgBb5r91Jmdr8Q7dwmad,9.42E-01,7,0.093,-27.928,0,Secunda,57,1/31/2013,0.029,89.996,8.68E-02,2013
0.983,['Jeremy Soule'],0.072,3.04E+05,5.067,9.21E-02,0,0zke8Vmo0bgbPjxL3pUhqk,8.47E-01,0,0.075,-21.53,1,From Past to Present,58,1/31/2013,0.039,69.286,3.59E-02,2013
0.989,['The Piano Guys'],0.23,2.76E+05,4.6,2.17E-01,0,0E0xI4AgMNU7UkwBt3FCVN,8.92E-01,10,0.084,-13.464,1,A Thousand Years,62,1/18/2013,0.039,157.084,1.56E-01,2013
0.996,"['Erik Satie', 'Alena Cherny']",0.376,2.97E+05,4.941,5.79E-03,0,5fdp9rXfEixCGLM1Og4EN1,9.44E-01,5,0.088,-31.615,0,Gnossienne No. 1,59,2013,0.058,71.827,3.69E-02,2013
0.977,"['Sleep Baby Sleep', 'Meditation Awareness', 'Sleep Sound Library', 'Outside Broadcast Recordings', 'Deep Sleep']",0.182,6.35E+04,1.058,2.02E-01,0,04Gv6iKKvurUaZcIwKnlUj,3.58E-02,8,0.111,-28.542,1,Office Air Conditioners,58,7/10/2015,0.091,57.069,3.65E-02,2015
0.992,['Binaural Beats Sleep'],0.486,1.22E+05,2.027,9.53E-04,0,0tPuFBwxHeJ4XizUCfmlNw,6.66E-01,3,0.111,-40.637,1,Binaural Beats (Deep Sleep),61,11/29/2016,0.047,64.26,3.29E-01,2016
0.988,['Peter Sandberg'],0.235,1.36E+05,2.261,1.16E-01,0,7McExzjmhDI5NQ6l4D9XR9,9.51E-01,4,0.122,-21.701,1,Remove The Complexities,65,6/17/2016,0.033,167.941,1.09E-01,2016
0.97,"[""j'san""]",0.578,9.03E+04,1.505,2.88E-01,0,5p684vIzF5LOkmHL3I0tyM,6.33E-01,5,0.125,-17.204,1,"i'm in love with u, sorry",66,10/2/2017,0.059,94.983,2.76E-01,2017
0.996,['Empty Fields'],0.167,2.01E+05,3.345,2.63E-01,0,7lVgv8KhBQHbmbQrxpVEKM,9.37E-01,8,0.101,-44.281,0,Aero Noise,64,5/7/2017,0.065,140.616,1.00E-05,2017
0.952,['90sFlav'],0.748,1.26E+05,2.104,2.65E-01,0,34A2accnIDPOhkRltN8KJY,9.17E-01,8,0.087,-12.074,0,Call me,70,2/9/2018,0.229,77.009,1.40E-01,2018
0.967,['Lana Del Rey'],0.218,2.49E+05,4.149,2.15E-01,1,3RIgHHpnFKj5Rni1shokDj,8.47E-02,5,0.095,-12.49,1,Norman fucking Rockwell,72,8/30/2019,0.037,76.74,1.38E-01,2019
0.976,"['Giacomo Puccini', 'Renée Fleming', 'London Philharmonic Orchestra', 'Sir Charles Mackerras']",0.217,1.73E+05,2.881,1.13E-01,0,7z8kUK8x96El1IqU4WFk8Z,3.92E-01,8,0.58,-23.596,1,"Gianni Schicchi: ""O mio babbino caro""",43,1/1/2000,0.041,99.873,9.12E-02,2000
0.986,"['Franz Liszt', 'Van Cliburn']",0.224,3.41E+05,5.683,5.91E-02,0,4E1Rquqd8ZAnOy3BYK0K1Z,9.22E-01,1,0.128,-24.575,1,Un sospiro,45,5/16/2000,0.04,62.64,3.42E-02,2000
0.994,['David Bauer'],0.668,2.37E+05,3.945,7.60E-02,0,3T8DODWqHs6GvCt4uP1Kgw,9.54E-01,8,0.109,-16.307,1,There is None Like You,48,2000,0.042,105.982,1.25E-01,2000
0.992,['Radiohead'],0.327,5.27E+04,0.878,2.25E-01,0,2YsJM80gRMAhCikUkNZT3G,8.13E-01,7,0.106,-16.341,1,Untitled,47,10/1/2000,0.067,63.422,7.66E-02,2000
0.986,['Yiruma'],0.332,2.21E+05,3.684,2.03E-01,0,6fpC0WaPiZkVvadAcuVIRW,9.15E-01,7,0.108,-22.194,1,It's Your Day,51,11/27/2001,0.042,124.575,2.74E-01,2001
0.993,['Yumi Kimura'],0.438,2.15E+05,3.59,4.38E-02,0,0FJL3Dwu8oUpwDb80qNdvP,0.00E+00,5,0.084,-19.577,1,Always with Me,53,7/18/2001,0.053,144.196,6.86E-01,2001
0.971,"['Hank Jones', 'Christian McBride', 'Jimmy Cobb']",0.45,2.90E+05,4.828,4.37E-02,0,0e73D9vZrxLVUPRhHae6r1,8.80E-01,10,0.095,-29.46,1,Eleanor,42,2001,0.037,63.938,9.88E-02,2001
0.958,['John Williams'],0.173,2.22E+05,3.702,4.69E-02,0,0UDSwgomgI5bK1x1eYeBez,8.49E-01,7,0.36,-29.795,1,Entry into the Great Hall and the Banquet,49,10/30/2001,0.037,79.989,5.35E-02,2001
0.965,['The Breeders'],0.471,2.96E+05,4.928,1.02E-01,0,1W0IWU1XpPhNZ3hdxXK4IZ,2.71E-02,10,0.108,-18.76,1,Off You,49,5/20/2002,0.032,81.166,6.38E-02,2002
0.994,"['Wolfgang Amadeus Mozart', 'Alfred Brendel']",0.371,3.95E+05,6.586,8.73E-02,0,3uVMWI57CV8LKm0hfsDuX6,9.22E-01,5,0.086,-26.263,1,"Piano Sonata No.15 In F, K.533/494: 3. Rondo (Allegretto), K.494 - 2002 Recording",52,1/1/2003,0.041,134.493,3.21E-01,2003
0.982,['Bernard Herrmann'],0.634,8.77E+04,1.461,1.70E-01,0,3Y9wdXMh6sNt9fUwUqTqb7,1.02E-01,4,0.111,-14.064,0,Twisted Nerve,53,9/23/2003,0.059,115.009,2.20E-01,2003
0.994,['Sufjan Stevens'],0.321,1.22E+05,2.034,3.94E-02,0,6c96Nkxc8clVSlWNyvgzdD,9.14E-01,8,0.106,-23.356,0,Redford (for Yia-Yia and Pappou),49,7/1/2003,0.035,62.229,3.84E-02,2003
0.951,['Bettye Swann'],0.504,2.26E+05,3.771,1.48E-01,0,1bDjWyTOXs0sxQMC1mchSM,5.78E-03,11,0.105,-18.457,1,Then You Can Tell Me Goodbye,53,1/1/2004,0.029,91.118,4.50E-01,2004
0.951,['Sufjan Stevens'],0.696,1.53E+05,2.541,2.69E-01,0,0oEyXbHhtUBqKdKHewG8Cn,2.62E-02,5,0.11,-16.422,0,The Dress Looks Nice on You,50,3/16/2004,0.033,127.798,7.81E-01,2004
0.971,['Scala & Kolacny Brothers'],0.575,1.41E+05,2.344,3.84E-01,0,5WAdxow8ofiTbUyt05Wiil,8.94E-01,8,0.085,-7.588,1,I Touch Myself,55,1/24/2004,0.028,131.986,2.31E-01,2004
0.974,['Jean-Yves Thibaudet'],0.209,1.60E+05,2.658,1.99E-02,0,1bJv35SZXRCP0mpXLbFWar,6.74E-01,5,0.126,-26.368,1,"A Postcard to Henry Purcell - From ""Pride & Prejudice"" Soundtrack",46,1/1/2005,0.048,84.93,5.67E-01,2005
0.988,"['English Chamber Orchestra', 'Benjamin Wallfisch']",0.161,2.36E+05,3.934,1.89E-02,0,3Eqaogon7dKnHLIUXuIPbO,8.10E-01,0,0.062,-25.422,0,"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",46,1/1/2005,0.042,138.625,3.98E-02,2005
0.987,['Sufjan Stevens'],0.452,1.29E+05,2.15,1.49E-01,0,2Swpr4UiCfYUl1wbxrduBs,3.04E-01,7,0.165,-14.99,1,"Concerning the UFO sighting near Highland, Illinois",50,7/5/2005,0.038,131.071,3.89E-01,2005
0.986,['Jean-Yves Thibaudet'],0.27,1.01E+05,1.681,6.51E-02,0,13kShSwCdr8BAK5pDBwIpA,9.59E-01,0,0.069,-24.789,0,"Leaving Netherfield - From ""Pride & Prejudice"" Soundtrack",46,1/1/2005,0.036,103.928,1.28E-01,2005
0.995,"['Edvard Grieg', 'Shani Diluka']",0.407,2.56E+05,4.273,4.53E-03,0,6G6tIDO3rB8FktjkM70GGd,9.35E-01,5,0.08,-30.925,1,"Pièces Lyriques, Op. 47 No. 3: Mélodie",54,2006,0.041,104.957,3.42E-02,2006
0.99,"['Wolfgang Amadeus Mozart', 'Martha Argerich']",0.401,2.83E+05,4.72,1.40E-01,0,6LKsT6X9BxMK8ePCDNRLal,9.29E-01,0,0.078,-22.696,1,"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",54,6/5/2006,0.034,130.037,3.26E-01,2006
0.982,['Deuter'],0.159,5.56E+05,9.271,2.00E-01,0,03j93sOn7Qsbmc6dQ9t10E,9.71E-01,7,0.045,-20.041,0,Temple of Silence,56,2/13/2007,0.037,97.422,3.72E-02,2007
0.956,"['David Wenngren', 'Library Tapes', 'Peter Broderick']",0.252,2.41E+05,4.008,5.16E-02,0,7vv4tJIsMFm3XnDHikiwIc,9.28E-01,5,0.102,-21.321,1,Fragment II,51,12/8/2008,0.031,79.857,2.99E-02,2008
0.993,['Steve Anderson'],0.428,3.17E+05,5.279,1.08E-02,0,1LgjqqeUpcACk4a94SiinY,9.24E-01,1,0.081,-27.554,1,"Suite Bergamasque, L. 75: III. Clair De Lune",52,5/26/2009,0.043,68.661,3.97E-02,2009
0.975,['The Black Atlantic'],0.543,2.09E+05,3.483,3.92E-02,0,5nbq3jYzsuv3JhlPxBNVHp,8.22E-04,9,0.106,-24.606,1,I Shall Cross This River,53,8/21/2009,0.037,119.105,5.77E-02,2009
0.982,['Ólafur Arnalds'],0.208,2.74E+05,4.573,8.47E-02,0,3WoFKA49Hjdoj1O9yhV62c,9.31E-01,0,0.102,-20.917,1,þÚ Ert Jörðin,55,5/10/2010,0.043,123.979,3.91E-02,2010
0.993,['Sufjan Stevens'],0.579,1.33E+05,2.221,2.92E-01,0,4VNWVzVj6QnNwasZBjPGdu,9.16E-01,4,0.089,-18.643,1,Futile Devices,55,10/12/2010,0.034,140.188,3.76E-01,2010
0.974,"['Samuel Barber', 'Sir Simon Rattle', 'Berliner Philharmoniker']",0.102,5.37E+05,8.957,7.33E-02,0,1CSaCKPIp2yCIDL3t7Fyau,8.59E-01,10,0.28,-24.133,0,Barber: Adagio for Strings,58,1/18/2010,0.049,73.954,3.08E-02,2010
0.985,"['Eraldo Bernocchi', 'Harold Budd', 'Robin Guthrie']",0.082,2.94E+05,4.894,1.04E-01,0,6RtdBwIiYavQENjkE6JCba,7.94E-01,11,0.091,-21.088,1,Don't Go Where I Can't Find You,57,11/21/2011,0.038,74.773,3.54E-02,2011
0.99,['Mélanie Laurent'],0.377,1.60E+05,2.668,2.39E-02,0,6YS1MXqso0zlmcL4OV1kXk,8.82E-01,0,0.1,-30.245,1,Début,57,5/2/2011,0.04,119.263,6.29E-02,2011
0.991,"['Eddie Vedder', 'Cat Power']",0.703,1.02E+05,1.692,1.57E-01,0,7tFDcSoYHk54Fc5oqM2Zii,4.52E-03,7,0.091,-11.1,1,Tonight You Belong To Me,48,1/1/2011,0.044,92.608,5.67E-01,2011
0.988,['C418'],0.304,1.24E+05,2.067,6.92E-03,0,2FD2StPTst6uMJF7cHBbP0,9.50E-01,2,0.141,-26.324,0,Excuse,53,3/4/2011,0.038,171.464,3.53E-02,2011
0.987,"['Franz Liszt', 'Lang Lang']",0.279,2.93E+05,4.886,2.92E-02,0,2u9VGZmVz7Rm01SfDgzcfA,9.02E-01,8,0.104,-26.804,1,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",57,8/22/2011,0.041,136.732,3.38E-02,2011
0.976,"['George Gershwin', 'Benjamin Grosvenor', 'Royal Liverpool Philharmonic Orchestra', 'James Judd']",0.309,8.900e+05            1,4.833,2.58E-01,0,0g7AZiNDzDuEYOwV27qoXb,6.90E-01,9,0.092,-15.327,1,Rhapsody In Blue,50,1/1/2012,0.046,74.568,1.15E-01,2012
0.957,['Amber Run'],0.384,2.60E+05,4.325,8.85E-02,0,3i7Iyc932rv1AZz7gl7dj8,0.00E+00,7,0.126,-11.166,0,I Found - Acoustic,60,9/21/2014,0.048,171.146,2.84E-01,2014
0.987,['Nursery Rhymes 123'],0.638,8.45E+04,1.408,7.89E-02,0,0thYKKLw11YVYkSlQAvN4K,2.00E-05,5,0.084,-18.18,1,Rock a Bye Baby,64,1/26/2016,0.031,89.988,2.95E-01,2016
0.976,['Kanye West'],0.655,3.83E+04,0.639,1.79E-01,1,20r94xA0bsYNLtYSiOE6r3,0.00E+00,11,0.105,-6.903,1,Frank's Track,61,6/10/2016,0.072,140.687,7.58E-01,2016
0.995,['Johannes Bornlöf'],0.537,1.35E+05,2.249,4.35E-02,0,16oJbTzbcxatoOxZdteo3w,9.53E-01,1,0.105,-21.483,0,Streams,64,6/17/2016,0.046,109.308,2.25E-01,2016
0.956,['Deep Sleep Music Collective'],0.132,1.21E+05,2.018,1.57E-03,0,2nvvKQCQdiTlgTwRQCqnkx,9.64E-01,4,0.098,-37.75,1,Sleeping Music (Calm Sleep),64,11/7/2016,0.053,71.505,3.76E-02,2016
0.993,['Józef Gatysik'],0.353,1.62E+05,2.707,1.70E-02,0,1LQsAMbRfl2644biYjwHhz,8.92E-01,5,0.108,-27.471,1,Sway,64,12/17/2016,0.052,101.389,2.40E-01,2016
0.993,['Samuel Lindon'],0.41,1.17E+05,1.957,1.99E-02,0,0CQskMydQ8AhtKhJUAolvE,9.49E-01,0,0.09,-26.699,1,Tallis One,64,12/12/2016,0.045,107.378,1.78E-01,2016
0.973,['XXXTENTACION'],0.461,8.68E+04,1.447,2.79E-02,1,2vQwlW8H1jFveGNXwZfJCV,2.26E-03,0,0.169,-21.992,1,Dead Inside (Interlude),65,8/25/2017,0.041,88.388,3.54E-01,2017
0.989,['SYML'],0.539,2.75E+05,4.575,5.11E-02,0,59lUvVUixyLmC3u9kSIU1Y,9.28E-01,3,0.127,-16.503,1,Where's My Love - Piano Solo,68,7/7/2017,0.059,179.994,1.35E-01,2017
0.994,['Aaron Lansing'],0.429,1.12E+05,1.863,1.07E-02,0,5jxBweBbPFg53Ozudm6HrC,9.67E-01,9,0.136,-33.377,0,Faded Dreams,67,2/7/2017,0.074,116.059,1.42E-01,2017
0.968,"['beabadoobee', 'Oscar Lang']",0.405,1.41E+05,2.351,8.54E-02,0,3s9eWdn8IymCPvVLcKpjww,1.21E-02,0,0.139,-15.488,1,The Moon Song,65,11/6/2017,0.034,93.768,1.48E-01,2017
0.993,['Lila Om'],0,1.57E+05,2.608,5.12E-01,0,0qERplEKH6hfxLk0GxpYE0,4.57E-01,10,0.182,-50.174,1,Dulled White Noise,65,5/7/2017,0,0,0.00E+00,2017
0.984,['Dream Shard'],0.144,1.03E+05,1.709,8.88E-01,0,2ynHMuxTmMJ8DXfV49xsWA,6.99E-01,10,0.106,-30.462,0,Baby Dreams PT 2,69,11/15/2018,0.058,139.074,9.87E-03,2018
0.96,['Fizzonaut'],0,1.33E+05,2.215,2.61E-04,0,6UrBiRJabWOu90XTluKZER,2.03E-01,1,0.111,-23.444,1,Tepid Rainscape,68,11/29/2019,0,0,0.00E+00,2019
0.992,['Václav Slezák'],0.124,2.38E+05,3.958,3.99E-02,0,5NDJhWYEfJbARTnlyXISpP,8.94E-01,6,0.18,-29.689,0,Trpělivost růže přináší,69,9/13/2019,0.072,73.366,9.28E-02,2019
0.985,['William Edessa'],0.245,2.05E+05,3.417,1.11E-01,0,3u9BK8XIFDSrzIePbJYvvp,9.30E-01,11,0.107,-21.718,1,Trayi,68,5/11/2019,0.042,83.264,5.45E-02,2019
0.991,['Wes Montgomery'],0.53,2.82E+05,4.703,1.14E-01,0,2M3laSC4qeLl9tWxDEzF4T,9.02E-01,7,0.137,-18.069,1,Polka Dots And Moonbeams,42,1/1/2000,0.048,92.249,3.69E-01,2000
0.988,"['Wolfgang Amadeus Mozart', 'Greta de Reyghere', 'Marijke van Arnhem', 'Renaat Deckers', 'Jan van der Crabben', 'Capella Brugensis', 'Collegium Instrumentale Brugense', 'Patrick Peire']",0.109,2.56E+05,4.27,4.14E-02,0,1P4P6FJh734Fh2jF6GZ13A,1.14E-01,5,0.106,-25.91,1,"Vesperae solennes de confessore, K. 339: V. Laudate Dominum",49,2/7/2000,0.048,82.111,3.67E-02,2000
0.96,"['Wolfgang Amadeus Mozart', 'Natalie Dessay', 'Orchestra of the Age of Enlightenment', 'Louis Langrée']",0.229,3.82E+05,6.358,1.09E-01,0,3w14gk0C0Vn5elVzbDjrMI,1.79E-02,7,0.181,-22.478,1,"Mozart: Zaide, K. 344/336b, Act 1 Scene 3: No. 3, Arie, ""Ruhe sanft, mein holdes Leben"" (Zaide)",49,11/1/2000,0.059,166.41,3.97E-02,2000
