Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Duration
Air India,21/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,5/22/2025 19:15,2 stops,No info,13381,23
IndiGo,1/5/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,non-stop,No info,4332,2.417
Jet Airways,1/3/2019,Banglore,New Delhi,BLR → BOM → DEL,5:45,18:25,1 stop,No info,26890,12.667
Air India,15/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,5/16/2025 7:40,2 stops,No info,12803,20.75
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,6/13/2025 16:20,1 stop,In-flight meal not included,8529,26.25
SpiceJet,3/4/2019,Kolkata,Banglore,CCU → BLR,9:00,11:25,non-stop,NaN,3873,2.417
Jet Airways,6/6/2019,Kolkata,Banglore,CCU → BOM → BLR,8:25,16:20,1 stop,In-flight meal not included,10844,7.917
Jet Airways,3/5/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,non-stop,In-flight meal not included,6144,3
Jet Airways,1/5/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,non-stop,No info,7229,2.917
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,7:05,18:50,1 stop,No info,12767,11.75
Jet Airways,6/5/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,non-stop,No info,7229,2.917
Multiple carriers,12/6/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,1 stop,No info,7354,7.833
IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,9:10,NaN,non-stop,No info,4049,1.5
NaN,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,5/28/2025 1:30,1 stop,No info,13377,14
IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,10:10,13:00,non-stop,No info,6144,2.833
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,6:00,19:15,1 stop,No info,8266,13.25
Air India,15/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,7:05,5/16/2025 9:25,2 stops,No info,10975,26.333
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,7:00,19:00,1 stop,No info,12192,12
Jet Airways,27/03/2019,Delhi,Cochin,DEL → IXC → BOM → COK,6:20,3/28/2025 19:45,2 stops,No info,12273,37.417
Jet Airways,1/3/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,3/2/2025 0:45,1 stop,No info,26890,10.667
Multiple carriers,6/3/2019,Delhi,Cochin,DEL → BOM → COK,16:00,3/7/2025 1:35,1 stop,In-flight meal not included,15136,9.583
Jet Airways,9/6/2019,Delhi,Cochin,DEL → BOM → COK,7:05,12:35,1 stop,In-flight meal not included,10262,5.5
Jet Airways,3/6/2019,Delhi,Cochin,DEL → BOM → COK,17:30,6/4/2025 19:00,1 stop,In-flight meal not included,10262,25.5
Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,non-stop,In-flight meal not included,2228,1.5
IndiGo,27/06/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,non-stop,No info,3597,2.333
SpiceJet,15/05/2019,Kolkata,Banglore,CCU → BLR,NaN,9:30,non-stop,NaN,3841,2.583
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,1 stop,In-flight meal not included,NaN,7.083
Multiple carriers,9/6/2019,Delhi,Cochin,DEL → BOM → COK,2:15,11:30,1 stop,No info,13587,9.25
Air Asia,9/6/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,non-stop,No info,4409,2.5
IndiGo,6/5/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,non-stop,No info,2227,1.5
Air India,3/3/2019,Mumbai,Hyderabad,BOM → HYD,6:20,7:40,non-stop,No info,NaN,1.333
IndiGo,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,5:35,11:20,1 stop,No info,NaN,5.75
Jet Airways,12/5/2019,Kolkata,Banglore,CCU → DEL → BLR,9:35,18:00,1 stop,NaN,14151,8.417
Jet Airways,NaN,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,1 stop,No info,14714,6
Jet Airways,3/5/2019,Banglore,NaN,BLR → DEL,17:45,20:45,non-stop,No info,7229,3
Vistara,3/5/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,non-stop,No info,11982,NaN
IndiGo,12/4/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,non-stop,No info,4990,2.917
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:00,1 stop,No info,9103,8.417
SpiceJet,12/3/2019,Chennai,Kolkata,MAA → CCU,9:30,12:05,non-stop,No info,6300,2.583
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,5:30,12:35,2 stops,No info,14441,7.083
Air India,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,9:25,18:30,1 stop,No info,8366,9.083
NaN,18/05/2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,1 stop,No info,7317,6.333
GoAir,24/03/2019,Banglore,New Delhi,BLR → DEL,7:45,10:40,non-stop,No info,3898,2.917
Jet Airways,1/6/2019,Delhi,Cochin,DEL → BOM → COK,22:50,6/2/2025 19:00,1 stop,No info,14714,20.167
SpiceJet,18/06/2019,Kolkata,Banglore,CCU → BLR,9:00,11:25,non-stop,No check-in baggage included,3841,2.417
Multiple carriers,1/5/2019,Delhi,Cochin,DEL → BOM → COK,9:00,19:15,1 stop,NaN,15373,10.25
Air India,9/5/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,8:20,5/10/2025 11:10,2 stops,No info,11222,26.833
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,4:55,19:15,1 stop,No info,7155,14.333
Multiple carriers,9/3/2019,Delhi,Cochin,DEL → BOM → COK,15:15,3/10/2025 1:35,1 stop,No info,15200,10.333
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:40,3/19/2025 7:40,1 stop,In-flight meal not included,7832,13
NaN,3/6/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,1 stop,No info,6593,5
Air India,6/5/2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,7:00,5/7/2025 10:30,3 stops,No info,13007,27.5
Jet Airways,6/3/2019,Delhi,Cochin,DEL → BOM → COK,9:55,18:50,1 stop,In-flight meal not included,15400,8.917
Air India,9/6/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,6/10/2025 14:35,1 stop,No info,6528,24
Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,9:40,6/25/2025 12:35,2 stops,In-flight meal not included,10368,26.917
IndiGo,24/04/2019,Delhi,Cochin,DEL → BOM → COK,4:55,21:00,NaN,No info,6162,16.083
Jet Airways,6/3/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,3/7/2025 9:00,1 stop,No info,17261,18.917
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,20:45 02 Apr,1 stop,In-flight meal not included,7064,28.25
Jet Airways,9/6/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,6/10/2025 12:35,2 stops,No info,13882,24.833
Vistara,3/6/2019,Delhi,Cochin,DEL → COK,14:40,17:50,non-stop,No info,6216,3.167
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,2 stops,In-flight meal not included,19644,7.333
Jet Airways,9/5/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,non-stop,In-flight meal not included,4544,2.917
IndiGo,27/03/2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,non-stop,No info,3384,2.417
IndiGo,6/6/2019,Kolkata,Banglore,NaN,15:15,17:45,non-stop,No info,4804,2.5
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,3/25/2025 19:40,1 stop,In-flight meal not included,10031,23.917
Jet Airways,12/5/2019,Kolkata,NaN,CCU → BOM → BLR,21:10,5/13/2025 8:15,1 stop,NaN,8586,11.083
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,7:00,13:15,1 stop,In-flight meal not included,NaN,6.25
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,5/25/2025 9:05,1 stop,No info,10027,16.083
IndiGo,18/03/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:25,non-stop,No info,2754,1.417
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,8:00,3/22/2025 4:25,1 stop,No info,12767,20.417
GoAir,9/5/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,5/10/2025 0:15,1 stop,No info,8777,7.583
GoAir,24/06/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,1 stop,No info,7870,5.167
Air India,12/6/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,6/13/2025 11:10,2 stops,No info,9416,23.167
SpiceJet,6/5/2019,Mumbai,Hyderabad,BOM → HYD,22:45,5/7/2025 0:15,non-stop,No check-in baggage included,2175,1.5
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → HYD → COK,9:45,22:30,1 stop,No info,9646,12.75
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,5/25/2025 4:40,1 stop,No info,13731,8.667
Air India,NaN,Delhi,Cochin,DEL → HYD → BOM → COK,7:05,3/7/2025 19:15,2 stops,No info,11552,36.167
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,NaN,3/16/2025 23:25,2 stops,No info,10783,38.583
Jet Airways,1/5/2019,Kolkata,NaN,CCU → DEL → BLR,17:00,5/2/2025 14:25,1 stop,No info,11467,21.417
Air India,3/6/2019,Delhi,Cochin,DEL → BOM → COK,7:00,19:15,1 stop,No info,8879,12.25
Multiple carriers,6/6/2019,Delhi,Cochin,DEL → BOM → COK,12:50,6/7/2025 1:30,1 stop,No info,6795,12.667
IndiGo,3/3/2019,Delhi,Cochin,DEL → BOM → COK,7:30,15:30,1 stop,No info,14871,8
Multiple carriers,NaN,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,3/4/2025 1:35,2 stops,No info,34503,10.5
Air India,15/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,7:05,6/16/2025 9:25,2 stops,No info,10975,26.333
Air India,24/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,9:50,23:15,2 stops,No info,15170,13.417
Air India,1/5/2019,Kolkata,Banglore,CCU → MAA → BLR,NaN,5/2/2025 14:35,1 stop,NaN,7001,24
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,9:25,18:30,1 stop,No info,8576,9.083
NaN,9/5/2019,NaN,Cochin,DEL → JAI → BOM → COK,19:30,5/10/2025 4:25,2 stops,No info,15129,8.917
IndiGo,9/4/2019,Banglore,Delhi,NaN,8:30,NaN,non-stop,No info,4823,2.833
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,19:50,1 stop,In-flight meal not included,NaN,13.333
Vistara,9/6/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,6/10/2025 20:20,1 stop,No info,8085,24
Jet Airways,3/3/2019,NaN,Cochin,DEL → UDR → BOM → COK,18:20,3/5/2025 4:25,2 stops,No info,NaN,34.083
Air India,6/5/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,5/7/2025 8:55,1 stop,No info,10203,15.417
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,5/22/2025 19:00,1 stop,In-flight meal not included,12898,23.25
Jet Airways,12/5/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,5/13/2025 8:15,1 stop,No info,13941,25.75
IndiGo,18/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,1 stop,No info,7503,10.417
Jet Airways,1/6/2019,Delhi,Cochin,DEL → BOM → COK,9:00,19:00,1 stop,No info,14714,10
IndiGo,24/06/2019,Delhi,Cochin,DEL → HYD → COK,7:35,12:10,1 stop,No info,5054,4.583
GoAir,15/03/2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,non-stop,No info,8722,2.917
Jet Airways,6/5/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,5/7/2025 10:05,1 stop,In-flight meal not included,8586,27.583
Air India,9/6/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,non-stop,No info,5228,2.833
Air India,9/5/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,non-stop,No info,3100,1.5
IndiGo,1/6/2019,Delhi,Cochin,DEL → COK,5:35,8:50,non-stop,No info,6541,3.25
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,1 stop,No info,8266,NaN
IndiGo,3/6/2019,Delhi,Cochin,DEL → BOM → COK,18:35,6/4/2025 1:30,1 stop,No info,6628,6.917
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,5/22/2025 4:40,1 stop,NaN,9663,12.167
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,1 stop,In-flight meal not included,9899,6.083
IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,4:55,21:20,2 stops,No info,6223,16.417
IndiGo,9/6/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,1 stop,No info,5380,5.25
Multiple carriers,6/6/2019,Delhi,Cochin,DEL → BOM → COK,7:30,21:00,1 stop,No info,NaN,13.5
Jet Airways,12/6/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,NaN,1 stop,In-flight meal not included,9899,13.333
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,non-stop,In-flight meal not included,5198,2.917
Jet Airways,27/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,5:25,3/28/2025 4:25,2 stops,In-flight meal not included,9254,23
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,5/19/2025 10:05,1 stop,No info,14388,20
Vistara,6/5/2019,Kolkata,Banglore,CCU → DEL → BLR,7:10,5/7/2025 9:05,1 stop,No info,8137,25.917
Air India,9/5/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,5/10/2025 19:15,2 stops,No info,13591,23
NaN,12/5/2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,1 stop,No info,NaN,7.25
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,5/16/2025 18:15,1 stop,In-flight meal not included,10844,23.333
Air India,12/6/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,6/13/2025 20:25,1 stop,No info,10203,26.917
IndiGo,NaN,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,1 stop,No info,6938,8.167
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → HYD → COK,9:45,22:30,1 stop,No info,9646,12.75
IndiGo,1/6/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,1 stop,No info,6593,5
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,15:15,5/16/2025 1:30,1 stop,No info,7670,10.25
NaN,6/6/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,23:15,NaN,No info,15894,8.75
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,1 stop,NaN,5608,7.25
GoAir,21/05/2019,Delhi,Cochin,DEL → AMD → COK,7:25,13:20,1 stop,No info,5842,5.917
SpiceJet,27/03/2019,Delhi,Cochin,DEL → PNQ → COK,8:45,13:15,1 stop,No info,4466,4.5
IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,non-stop,No info,3597,2.333
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,23:00,1 stop,No info,13555,11.333
Air India,3/6/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,1 stop,No info,10979,9.25
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,5:30,19:00,2 stops,No info,15129,13.5
Air India,21/03/2019,Delhi,Cochin,DEL → COK,14:10,17:10,non-stop,No info,5674,3
Vistara,27/04/2019,Banglore,Delhi,BLR → DEL,9:45,12:35,non-stop,No info,5613,2.833
SpiceJet,24/03/2019,Kolkata,Banglore,NaN,22:20,3/25/2025 0:40,non-stop,No check-in baggage included,5725,2.333
IndiGo,9/3/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,non-stop,No info,10067,2.833
SpiceJet,12/4/2019,Banglore,Delhi,BLR → DEL,9:30,12:20,non-stop,No check-in baggage included,4885,2.833
Air India,9/6/2019,Delhi,Cochin,DEL → MAA → COK,6:05,6/10/2025 9:25,1 stop,No info,7690,27.333
IndiGo,3/3/2019,Delhi,Cochin,DEL → BOM → COK,20:30,3/4/2025 1:35,1 stop,No info,8258,5.083
Multiple carriers,12/6/2019,Delhi,Cochin,DEL → BOM → COK,7:00,21:00,1 stop,No info,7408,14
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,8:25,20:45,1 stop,In-flight meal not included,10844,12.333
Jet Airways,21/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,16:10,3/22/2025 18:50,2 stops,In-flight meal not included,8728,26.667
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,1 stop,No info,5894,9.583
Air India,12/3/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,non-stop,No info,4435,2.583
Jet Airways,21/05/2019,Mumbai,Hyderabad,BOM → HYD,2:55,4:20,non-stop,In-flight meal not included,4050,1.417
IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,NaN,00:50 16 Apr,non-stop,NaN,4174,2.583
Air India,27/03/2019,Delhi,Cochin,DEL → MAA → COK,9:45,3/28/2025 9:25,1 stop,No info,5957,23.667
Jet Airways,9/6/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,6/10/2025 21:05,1 stop,No info,12692,28.083
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,non-stop,No info,7303,2.833
Air India,1/5/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,5/2/2025 11:05,1 stop,No info,6117,16.083
IndiGo,12/5/2019,Delhi,Cochin,DEL → COK,5:35,8:50,non-stop,No info,6015,3.25
Air India,9/6/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,9:25,6/10/2025 5:35,2 stops,No info,11642,20.167
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,6:40,19:15,NaN,No info,NaN,12.583
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,non-stop,No info,4823,3
IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,5:05,16:10,1 stop,No info,6442,11.083
Air India,9/6/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,6/10/2025 11:05,1 stop,No info,6327,16.083
Air India,27/03/2019,Delhi,Cochin,DEL → BLR → COK,9:45,3/28/2025 8:15,1 stop,No info,7416,22.5
Air India,27/05/2019,Delhi,Cochin,DEL → LKO → BOM → COK,7:10,5/28/2025 7:40,2 stops,No info,14588,24.5
Multiple carriers,12/6/2019,Delhi,Cochin,DEL → BOM → COK,10:00,6/13/2025 1:30,1 stop,No info,7198,15.5
Air India,27/06/2019,Delhi,Cochin,DEL → BOM → COK,7:00,19:15,1 stop,No info,8669,12.25
IndiGo,9/6/2019,Delhi,Cochin,DEL → BOM → COK,6:40,21:00,1 stop,No info,6093,14.333
NaN,9/5/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,5/10/2025 12:30,2 stops,No info,15107,22
Air India,NaN,Delhi,Cochin,DEL → BOM → COK,9:00,5/19/2025 7:40,1 stop,No info,8372,22.667
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → BOM → BLR,8:25,22:35,1 stop,In-flight meal not included,7064,14.167
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,7:10,22:55,1 stop,No info,12732,15.75
SpiceJet,27/06/2019,Chennai,NaN,MAA → CCU,17:45,20:05,non-stop,NaN,3597,2.333
IndiGo,24/03/2019,Banglore,NaN,BLR → DEL,8:30,11:30,non-stop,No info,NaN,3
Air India,6/6/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,5:50,20:25,2 stops,No info,10991,14.583
Air India,9/3/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,3/13/2025 11:20,1 stop,No info,10321,24.833
IndiGo,6/6/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,non-stop,No info,3943,2.833
IndiGo,21/05/2019,Delhi,Cochin,DEL → MAA → COK,7:15,12:30,1 stop,No info,5636,5.25
IndiGo,9/4/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,1 stop,No info,4268,4.833
Jet Airways,9/6/2019,Delhi,Cochin,DEL → JAI → BOM → COK,5:30,19:00,2 stops,No info,13014,13.5
Multiple carriers,9/5/2019,Delhi,Cochin,DEL → BOM → COK,9:00,21:00,1 stop,No info,13727,12
IndiGo,9/4/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,non-stop,No info,4174,2.5
Air India,27/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,2 stops,No info,10493,7.25
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,1 stop,No info,6794,10.417
IndiGo,12/5/2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,5/13/2025 2:15,1 stop,No info,7228,5.25
Jet Airways,1/3/2019,Banglore,New Delhi,BLR → BOM → DEL,7:00,18:25,1 stop,No info,26890,11.417
Multiple carriers,1/6/2019,Delhi,Cochin,DEL → HYD → COK,7:10,16:10,1 stop,No info,7038,9
Jet Airways,1/4/2019,Kolkata,Banglore,CCU → BOM → BLR,6:30,08:15 02 Apr,1 stop,In-flight meal not included,7064,25.75
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,3/25/2025 23:25,1 stop,In-flight meal not included,10031,26.25
Jet Airways,6/5/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,5/7/2025 4:40,1 stop,In-flight meal not included,9663,8.667
Air Asia,1/5/2019,Banglore,Delhi,BLR → DEL,23:55,5/2/2025 2:45,non-stop,No info,4483,2.833
Jet Airways,3/6/2019,Banglore,Delhi,BLR → DEL,8:20,11:20,non-stop,In-flight meal not included,5769,3
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,non-stop,NaN,4804,2.5
Air India,15/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,non-stop,No info,4145,2.583
Air India,18/05/2019,Kolkata,Banglore,NaN,20:45,23:20,non-stop,No info,NaN,2.583
SpiceJet,6/6/2019,Chennai,Kolkata,MAA → CCU,9:45,12:00,non-stop,No check-in baggage included,NaN,2.25
Jet Airways,1/3/2019,Banglore,New Delhi,BLR → BOM → DEL,8:55,21:20,1 stop,1 Long layover,27992,12.417
IndiGo,9/5/2019,NaN,Cochin,DEL → BOM → COK,7:30,21:00,1 stop,No info,7191,13.5
NaN,1/4/2019,Banglore,Delhi,BLR → DEL,7:00,9:40,non-stop,No info,5403,2.667
Jet Airways,9/6/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,2 stops,In-flight meal not included,15812,7.333
Jet Airways,9/4/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,NaN,In-flight meal not included,4544,3
Air Asia,3/6/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,1 stop,No info,11410,5.667
IndiGo,3/5/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,non-stop,No info,4332,2.417
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,non-stop,In-flight meal not included,4544,3
IndiGo,24/05/2019,Kolkata,Banglore,CCU → MAA → BLR,6:20,10:20,1 stop,No info,4226,4
NaN,3/6/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,non-stop,No info,4145,2.583
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,1 stop,No info,14848,9.25
IndiGo,3/4/2019,Banglore,Delhi,BLR → DEL,0:30,3:25,non-stop,No info,3419,2.917
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → DEL,18:55,21:55,non-stop,No info,7229,3
SpiceJet,3/6/2019,Delhi,Cochin,DEL → PNQ → COK,8:45,13:15,1 stop,No info,5830,4.5
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,3/16/2025 7:40,1 stop,In-flight meal not included,10972,17.583
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,3/25/2025 8:10,1 stop,No info,14231,13.25
Jet Airways,NaN,Kolkata,Banglore,NaN,NaN,6/10/2025 19:50,1 stop,NaN,10844,24.917
SpiceJet,12/5/2019,Kolkata,Banglore,CCU → IXB → BLR,NaN,18:30,1 stop,No info,NaN,7.25
Air Asia,18/05/2019,Kolkata,Banglore,CCU → BLR,22:50,5/19/2025 1:20,non-stop,No info,4409,2.5
Jet Airways,27/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,NaN,2 stops,No info,13376,22
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,23:30,NaN,non-stop,No info,4077,NaN
Jet Airways,9/5/2019,Kolkata,NaN,CCU → DEL → BLR,9:35,21:05,1 stop,No info,13067,11.5
IndiGo,6/6/2019,Banglore,Delhi,BLR → DEL,7:10,10:05,non-stop,No info,4823,2.917
Multiple carriers,9/3/2019,Delhi,Cochin,DEL → BOM → COK,6:50,19:15,1 stop,In-flight meal not included,14817,12.417
IndiGo,24/03/2019,Chennai,Kolkata,MAA → CCU,7:55,10:15,non-stop,No info,NaN,2.333
Multiple carriers,3/3/2019,Delhi,Cochin,DEL → BOM → COK,7:00,21:00,1 stop,No info,15603,14
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,3/25/2025 23:15,2 stops,No info,13885,30.5
Jet Airways,6/3/2019,NaN,New Delhi,BLR → BOM → DEL,11:40,3/7/2025 9:00,1 stop,No info,17261,21.333
Multiple carriers,9/6/2019,Delhi,Cochin,DEL → GWL → IDR → BOM → COK,11:35,21:00,3 stops,No info,15629,NaN
Air India,NaN,Kolkata,Banglore,CCU → BBI → HYD → BLR,9:10,5/7/2025 4:40,2 stops,No info,6117,19.5
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,6/26/2025 4:25,2 stops,No info,12819,29.333
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,5/28/2025 1:30,1 stop,No info,13377,7.25
Jet Airways,1/3/2019,Banglore,New Delhi,BLR → BOM → DEL,7:00,15:15,1 stop,No info,26890,8.25
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,0:30,3:25,non-stop,No info,3419,2.917
Air India,15/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,9:50,23:15,2 stops,No info,14960,13.417
Air India,3/3/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,non-stop,No info,11185,1.25
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,5/28/2025 19:15,1 stop,NaN,8372,24.25
Jet Airways,6/6/2019,Delhi,Cochin,DEL → BOM → COK,2:15,12:35,1 stop,NaN,10262,10.333
Air India,12/6/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,6/13/2025 13:45,2 stops,No info,11542,20.917
SpiceJet,3/4/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,1 stop,No info,4649,5.25
